NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_433	ABCB6	1466	1.1200000047683716	0.017995246	Yes	
row_434	SLCO1B1	1467	1.1200000047683716	0.019528987	Yes	
row_435	UNC13B	1469	1.1200000047683716	0.020435771	Yes	
row_436	POLQ	1470	1.1200000047683716	0.021969512	Yes	
row_437	KCNH4	1472	1.1100000143051147	0.022876296	Yes	
row_438	CDH18	1475	1.100000023841858	0.02315612	Yes	
row_439	MYO15A	1482	1.090000033378601	0.020928105	Yes	
row_440	SYT2	1493	1.059999942779541	0.016192256	Yes	
row_441	CDAN1	1495	1.059999942779541	0.01709904	Yes	
row_442	PIGR	1498	1.059999942779541	0.017378863	Yes	
row_443	PCLO	1500	1.059999942779541	0.018285645	Yes	
row_444	JPH1	1502	1.0499999523162842	0.01919243	Yes	
row_445	RNF43	1504	1.0499999523162842	0.020099211	Yes	
row_446	MASTL	1506	1.0499999523162842	0.021005996	Yes	
row_447	PCDHA4	1510	1.0299999713897705	0.02065886	Yes	
row_448	RSF1	1512	1.0299999713897705	0.021565642	Yes	
row_449	LRRK1	1513	1.0299999713897705	0.023099385	Yes	
row_450	SASH3	1514	1.0299999713897705	0.024633126	Yes	
row_451	MYO1D	1518	1.0199999809265137	0.02428599	Yes	
row_452	USP33	1521	1.0199999809265137	0.024565816	Yes	
row_453	MYT1	1523	1.0199999809265137	0.025472598	Yes	
row_454	C4BPA	1525	1.0099999904632568	0.026379382	Yes	
row_455	SCG5	1529	1.0	0.026032247	Yes	
row_456	GTF3C2	1531	1.0	0.026939029	Yes	
row_457	STK33	1532	1.0	0.028472772	Yes	
row_458	HECW1	1534	1.0	0.029379554	Yes	
row_459	SYCP2	1537	0.9900000095367432	0.029659377	Yes	
row_460	KIF2B	1548	0.9800000190734863	0.024923528	Yes	
row_461	BRIP1	1550	0.9800000190734863	0.025830312	Yes	
row_462	SLC4A2	1552	0.9700000286102295	0.026737094	Yes	
row_463	MUC4	1556	0.9599999785423279	0.026389958	Yes	
row_464	FAT2	1557	0.9599999785423279	0.027923701	Yes	
row_465	SPATA13	1558	0.9599999785423279	0.029457442	Yes	
row_466	TPSG1	1560	0.949999988079071	0.030364227	Yes	
row_467	SI	1561	0.949999988079071	0.03189797	Yes	
row_468	KEL	1564	0.949999988079071	0.03217779	Yes	
row_469	DEPDC5	1565	0.949999988079071	0.033711534	Yes	
row_470	PCK2	1581	0.9300000071525574	0.025840888	Yes	
row_471	LANCL1	1585	0.9300000071525574	0.025493752	Yes	
row_472	DCHS1	1590	0.9200000166893005	0.024519658	Yes	
row_473	DSC1	1595	0.9100000262260437	0.023545563	Yes	
row_474	BMP2K	1596	0.9100000262260437	0.025079306	Yes	
row_475	IL17RA	1597	0.9100000262260437	0.026613047	Yes	
row_476	TRPM4	1600	0.9100000262260437	0.02689287	Yes	
row_477	RFX3	1601	0.8999999761581421	0.028426614	Yes	
row_478	LTBP4	1605	0.8999999761581421	0.028079478	Yes	
row_479	MYPN	1606	0.8999999761581421	0.029613221	Yes	
row_480	HOXD3	1611	0.8899999856948853	0.028639127	Yes	
row_481	LHX9	1613	0.8899999856948853	0.029545909	Yes	
row_482	UMOD	1614	0.8899999856948853	0.031079652	Yes	
row_483	CRABP1	1617	0.8799999952316284	0.031359475	Yes	
row_484	CELSR1	1618	0.8799999952316284	0.032893218	Yes	
row_485	HR	1625	0.8700000047683716	0.030665204	Yes	
row_486	POP4	1633	0.8700000047683716	0.02781023	Yes	
row_487	PIWIL1	1639	0.8600000143051147	0.026209177	Yes	
row_488	USH2A	1643	0.8500000238418579	0.025862042	Yes	
row_489	TAF1L	1644	0.8500000238418579	0.027395785	Yes	
row_490	CDH7	1646	0.8500000238418579	0.028302567	Yes	
row_491	SOX11	1649	0.8500000238418579	0.02858239	Yes	
row_492	PTPRT	1650	0.8500000238418579	0.030116133	Yes	
row_493	BZW2	1653	0.8500000238418579	0.030395957	Yes	
row_494	ALOX15B	1656	0.8399999737739563	0.03067578	Yes	
row_495	NETO1	1657	0.8399999737739563	0.032209523	Yes	
row_496	KIF3C	1658	0.8399999737739563	0.033743266	Yes	
row_497	SEMA3C	1666	0.8299999833106995	0.030888293	Yes	
row_498	FNIP1	1667	0.8299999833106995	0.032422036	Yes	
row_499	RALGPS2	1671	0.8199999928474426	0.0320749	Yes	
row_500	CYP4F11	1679	0.8100000023841858	0.029219927	Yes	
row_501	KIF26B	1687	0.800000011920929	0.026364954	Yes	
row_502	PPP1R3A	1689	0.800000011920929	0.027271738	Yes	
row_503	LRBA	1691	0.800000011920929	0.02817852	Yes	
row_504	YEATS2	1693	0.800000011920929	0.029085305	Yes	
row_505	DCAF8	1696	0.7900000214576721	0.029365128	Yes	
row_506	DLX6	1707	0.7799999713897705	0.024629278	Yes	
row_507	HYDIN	1708	0.7799999713897705	0.02616302	Yes	
row_508	AMPD3	1715	0.7699999809265137	0.023935007	Yes	
row_509	LTBR	1716	0.7699999809265137	0.025468748	Yes	
row_510	AKAP11	1718	0.7699999809265137	0.026375532	Yes	
row_511	HCN1	1720	0.7599999904632568	0.027282314	Yes	
row_512	PPP6R2	1724	0.7599999904632568	0.026935179	Yes	
row_513	GLYAT	1727	0.7599999904632568	0.027215004	Yes	
row_514	SLC45A1	1728	0.7599999904632568	0.028748745	Yes	
row_515	ZNF655	1729	0.7599999904632568	0.030282488	Yes	
row_516	PCDH11X	1731	0.7599999904632568	0.03118927	Yes	
row_517	EBF3	1732	0.7599999904632568	0.032723013	Yes	
row_518	MAGEE1	1738	0.75	0.03112196	Yes	
row_519	CLEC14A	1742	0.75	0.030774824	Yes	
row_520	ERAP2	1743	0.75	0.032308567	Yes	
row_521	SCCPDH	1745	0.75	0.033215348	Yes	
row_522	USP37	1749	0.7400000095367432	0.032868214	Yes	
row_523	CSRNP1	1765	0.7300000190734863	0.024997568	Yes	
row_524	N4BP2	1771	0.7200000286102295	0.023396512	Yes	
row_525	SLIT3	1774	0.7200000286102295	0.023676338	Yes	
row_526	TBX22	1776	0.7099999785423279	0.02458312	Yes	
row_527	GALNT14	1786	0.699999988079071	0.020474229	Yes	
row_528	PPP4R1	1792	0.6899999976158142	0.018873176	Yes	
row_529	OTOF	1797	0.6899999976158142	0.017899081	Yes	
row_530	ADAMTS16	1799	0.6899999976158142	0.018805863	Yes	
row_531	PKHD1	1801	0.6800000071525574	0.019712646	Yes	
row_532	DCAF5	1805	0.6700000166893005	0.01936551	Yes	
row_533	RGPD3	1808	0.6700000166893005	0.019645335	Yes	
row_534	NLRP11	1809	0.6700000166893005	0.021179076	Yes	
row_535	RIMBP2	1817	0.6600000262260437	0.018324105	Yes	
row_536	LY9	1818	0.6600000262260437	0.019857846	Yes	
row_537	SAMD9L	1821	0.6600000262260437	0.020137671	Yes	
row_538	CACNA2D2	1823	0.6600000262260437	0.021044454	Yes	
row_539	YY1AP1	1824	0.6499999761581421	0.022578197	Yes	
row_540	NLRP5	1830	0.6399999856948853	0.020977141	Yes	
row_541	SDS	1833	0.6399999856948853	0.021256965	Yes	
row_542	JPH2	1835	0.6399999856948853	0.022163749	Yes	
row_543	RAB11FIP4	1839	0.6299999952316284	0.021816613	Yes	
row_544	FRAS1	1840	0.6299999952316284	0.023350356	Yes	
row_545	SPEG	1844	0.6200000047683716	0.02300322	Yes	
row_546	SAMD9	1845	0.6200000047683716	0.024536962	Yes	
row_547	RAB38	1847	0.6100000143051147	0.025443746	Yes	
row_548	ABCA7	1848	0.6100000143051147	0.026977487	Yes	
row_549	USP34	1849	0.6100000143051147	0.02851123	Yes	
row_550	FAT4	1851	0.6100000143051147	0.029418012	Yes	
row_551	NOL8	1853	0.6100000143051147	0.030324796	Yes	
row_552	CYP27B1	1855	0.6000000238418579	0.031231578	Yes	
row_553	ZNF219	1859	0.6000000238418579	0.030884443	Yes	
row_554	TGIF2LY	1862	0.5899999737739563	0.031164268	Yes	
row_555	NLRP1	1863	0.5899999737739563	0.03269801	Yes	
row_556	ATP8A2	1866	0.5899999737739563	0.032977834	Yes	
row_557	MUC17	1869	0.5799999833106995	0.033257656	Yes	
row_558	ACMSD	1870	0.5799999833106995	0.0347914	Yes	
row_559	ATP8B3	1871	0.5799999833106995	0.03632514	Yes	
row_560	FILIP1	1874	0.5699999928474426	0.036604967	Yes	
row_561	MTUS2	1879	0.5699999928474426	0.03563087	Yes	
row_562	NEK7	1882	0.5699999928474426	0.035910696	Yes	
row_563	RALGAPA1	1885	0.5600000023841858	0.036190517	Yes	
row_564	ITGBL1	1886	0.5600000023841858	0.03772426	Yes	
row_565	NPC1L1	1887	0.5600000023841858	0.039258003	Yes	
row_566	OBSL1	1888	0.5600000023841858	0.040791746	Yes	
row_567	UNC45B	1892	0.5600000023841858	0.04044461	Yes	
row_568	ACADS	1893	0.550000011920929	0.04197835	Yes	
row_569	MUC16	1899	0.550000011920929	0.040377297	Yes	
row_570	DOCK10	1903	0.5400000214576721	0.040030163	Yes	
row_571	TNFSF15	1906	0.5400000214576721	0.040309988	Yes	
row_572	SULT1C2	1914	0.5299999713897705	0.037455015	Yes	
row_573	SLC6A1	1915	0.5299999713897705	0.038988758	Yes	
row_574	RNPEP	1919	0.5299999713897705	0.03864162	Yes	
row_575	AGBL2	1920	0.5199999809265137	0.040175363	Yes	
row_576	TOP1MT	1925	0.5199999809265137	0.039201267	Yes	
row_577	DNAH5	1926	0.5199999809265137	0.04073501	Yes	
row_578	SCAF8	1929	0.5199999809265137	0.041014835	Yes	
row_579	CIC	1931	0.5099999904632568	0.041921616	Yes	
row_580	CACNA2D4	1933	0.5099999904632568	0.0428284	Yes	
row_581	PDZRN3	1936	0.5099999904632568	0.043108225	Yes	
row_582	DACT3	1939	0.5099999904632568	0.043388046	Yes	
row_583	BRDT	1940	0.5	0.04492179	Yes	
row_584	RPE65	1944	0.49000000953674316	0.044574656	Yes	
row_585	PPM1J	1946	0.49000000953674316	0.04548144	Yes	
row_586	MAGEA8	1948	0.49000000953674316	0.04638822	Yes	
row_587	SLC5A7	1949	0.49000000953674316	0.047921963	Yes	
row_588	SCN7A	1951	0.49000000953674316	0.048828747	Yes	
row_589	CAMTA1	1954	0.47999998927116394	0.04910857	Yes	
row_590	PTPRR	1956	0.47999998927116394	0.050015353	Yes	
row_591	SSX5	1959	0.47999998927116394	0.050295178	Yes	
row_592	MRC2	1960	0.47999998927116394	0.05182892	Yes	
row_593	DSG4	1962	0.47999998927116394	0.0527357	Yes	
row_594	RNF213	1966	0.4699999988079071	0.052388567	Yes	
row_595	ZC3H11A	1973	0.46000000834465027	0.050160553	Yes	
row_596	OLIG3	1979	0.46000000834465027	0.048559498	Yes	
row_597	KCNU1	1997	0.4399999976158142	0.039434936	Yes	
row_598	TRPM6	2004	0.4300000071525574	0.03720692	Yes	
row_599	TRPC7	2005	0.4300000071525574	0.038740665	Yes	
row_600	FCRL6	2009	0.4300000071525574	0.038393527	Yes	
row_601	HORMAD1	2011	0.4300000071525574	0.03930031	Yes	
row_602	LIMCH1	2013	0.4300000071525574	0.040207095	Yes	
row_603	RP1	2022	0.41999998688697815	0.036725163	Yes	
row_604	ZNF804B	2025	0.4099999964237213	0.037004985	Yes	
row_605	SCN9A	2027	0.4099999964237213	0.03791177	Yes	
row_606	ETV7	2030	0.4099999964237213	0.038191594	Yes	
row_607	SNX33	2035	0.4000000059604645	0.037217498	Yes	
row_608	CD96	2036	0.4000000059604645	0.03875124	Yes	
row_609	TRPM3	2039	0.4000000059604645	0.039031066	Yes	
row_610	MAP7D3	2047	0.38999998569488525	0.036176093	Yes	
row_611	PIWIL2	2055	0.3799999952316284	0.03332112	Yes	
row_612	ARHGAP20	2058	0.3799999952316284	0.03360094	Yes	
row_613	ADAMTS6	2060	0.3799999952316284	0.034507725	Yes	
row_614	DENND1C	2062	0.3799999952316284	0.03541451	Yes	
row_615	IMPG2	2069	0.3700000047683716	0.033186495	Yes	
row_616	FRMPD2	2072	0.3700000047683716	0.03346632	Yes	
row_617	SLC25A38	2073	0.3700000047683716	0.035000063	Yes	
row_618	PECR	2076	0.36000001430511475	0.035279885	Yes	
row_619	NAV2	2077	0.36000001430511475	0.036813628	Yes	
row_620	AHNAK2	2078	0.36000001430511475	0.03834737	Yes	
row_621	SRRM4	2080	0.3499999940395355	0.039254155	Yes	
row_622	CRB2	2089	0.3400000035762787	0.035772223	Yes	
row_623	SCN11A	2090	0.3400000035762787	0.037305962	Yes	
row_624	ZNF385B	2092	0.3400000035762787	0.038212746	Yes	
row_625	MRGPRX3	2093	0.3400000035762787	0.03974649	Yes	
row_626	IMPG1	2098	0.33000001311302185	0.038772393	Yes	
row_627	SERPINB10	2104	0.3100000023841858	0.03717134	Yes	
row_628	DCAF12L1	2106	0.3100000023841858	0.03807812	Yes	
row_629	KCNJ8	2107	0.3100000023841858	0.039611865	Yes	
row_630	ATP10A	2109	0.3100000023841858	0.04051865	Yes	
row_631	USP51	2113	0.3100000023841858	0.040171515	Yes	
row_632	FAM133A	2136	0.30000001192092896	0.027912153	Yes	
row_633	IL31RA	2140	0.30000001192092896	0.027565017	Yes	
row_634	EYS	2144	0.28999999165534973	0.027217882	Yes	
row_635	TRIM72	2145	0.28999999165534973	0.028751623	Yes	
row_636	PIK3R6	2146	0.28999999165534973	0.030285366	Yes	
row_637	SAMD1	2155	0.27000001072883606	0.026803434	Yes	
row_638	XIRP2	2158	0.27000001072883606	0.027083257	Yes	
row_639	UBQLN3	2162	0.27000001072883606	0.026736122	Yes	
row_640	TCTN1	2164	0.27000001072883606	0.027642906	Yes	
row_641	DCHS2	2189	0.23999999463558197	0.014129626	Yes	
row_642	VASH1	2190	0.23999999463558197	0.015663369	Yes	
row_643	RNF17	2192	0.23999999463558197	0.01657015	Yes	
row_644	ZNF530	2194	0.23999999463558197	0.017476935	Yes	
row_645	CCDC39	2200	0.23000000417232513	0.01587588	Yes	
row_646	OTOP3	2204	0.2199999988079071	0.015528744	Yes	
row_647	CFC1	2207	0.2199999988079071	0.015808567	Yes	
row_648	ABCA6	2216	0.20000000298023224	0.012326636	Yes	
row_649	ABCA9	2217	0.20000000298023224	0.013860378	Yes	
row_650	KIAA1958	2222	0.20000000298023224	0.012886284	Yes	
row_651	OR13C3	2223	0.20000000298023224	0.014420027	Yes	
