NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_459	DSTN	1104	1.8899999856948853	0.28661904	No	
row_460	COPE	1115	1.8799999952316284	0.2818142	No	
row_461	MT3	1124	1.850000023841858	0.27827197	No	
row_462	HBB	1126	1.840000033378601	0.27914897	No	
row_463	KCNF1	1136	1.7999999523162842	0.27497545	No	
row_464	PRDX5	1137	1.7899999618530273	0.27648374	No	
row_465	DPYSL3	1138	1.7899999618530273	0.27799204	No	
row_466	SAA1	1142	1.7899999618530273	0.2776064	No	
row_467	NFIX	1145	1.7899999618530273	0.27785206	No	
row_468	TIMP4	1160	1.75	0.27052197	No	
row_469	ITM2B	1161	1.75	0.27203026	No	
row_470	PSAT1	1165	1.75	0.27164462	No	
row_471	PTGDS	1171	1.7300000190734863	0.26999635	No	
row_472	CHMP4B	1175	1.7200000286102295	0.2696107	No	
row_473	GLO1	1180	1.7100000381469727	0.26859376	No	
row_474	MLF2	1182	1.7100000381469727	0.26947075	No	
row_475	SPARCL1	1184	1.7000000476837158	0.2703477	No	
row_476	FLOT1	1187	1.690000057220459	0.2705934	No	
row_477	ATP6V1G1	1190	1.6799999475479126	0.27083907	No	
row_478	ATP6V1F	1192	1.6799999475479126	0.27171603	No	
row_479	AQP1	1201	1.659999966621399	0.26817384	No	
row_480	AQP4	1202	1.649999976158142	0.26968214	No	
row_481	CHPF	1210	1.6399999856948853	0.26677123	No	
row_482	STMN2	1222	1.6200000047683716	0.26133507	No	
row_483	KDELR2	1225	1.6100000143051147	0.26158077	No	
row_484	EID1	1226	1.6100000143051147	0.26308906	No	
row_485	PSPH	1230	1.600000023841858	0.26270342	No	
row_486	RTN4	1233	1.590000033378601	0.26294908	No	
row_487	MLC1	1236	1.590000033378601	0.26319474	No	
row_488	ATP1B2	1237	1.590000033378601	0.26470304	No	
row_489	KIF5A	1238	1.5800000429153442	0.26621133	No	
row_490	VSIG4	1248	1.559999942779541	0.2620378	No	
row_491	STOML2	1252	1.5499999523162842	0.26165217	No	
row_492	ARF4	1257	1.5299999713897705	0.2606352	No	
row_493	CPE	1258	1.5299999713897705	0.2621435	No	
row_494	PI3	1260	1.5299999713897705	0.2630205	No	
row_495	CACNG4	1263	1.5299999713897705	0.26326615	No	
row_496	NDRG2	1264	1.5299999713897705	0.26477444	No	
row_497	SLPI	1268	1.5199999809265137	0.2643888	No	
row_498	MAOB	1271	1.5199999809265137	0.2646345	No	
row_499	CLSTN1	1280	1.5	0.26109228	No	
row_500	SURF4	1286	1.4900000095367432	0.259444	No	
row_501	SCG2	1287	1.4900000095367432	0.2609523	No	
row_502	TMED9	1288	1.4900000095367432	0.2624606	No	
row_503	AGAP2	1290	1.4900000095367432	0.26333758	No	
row_504	MTPN	1297	1.4700000286102295	0.261058	No	
row_505	LFNG	1299	1.4700000286102295	0.26193497	No	
row_506	PPT1	1305	1.4600000381469727	0.26028672	No	
row_507	ID4	1308	1.440000057220459	0.26053238	No	
row_508	AEBP1	1311	1.4199999570846558	0.26077804	No	
row_509	TPP1	1313	1.4199999570846558	0.26165503	No	
row_510	SYT11	1318	1.409999966621399	0.26063806	No	
row_511	RASD1	1321	1.409999966621399	0.26088375	No	
row_512	VAMP8	1327	1.399999976158142	0.25923547	No	
row_513	FIS1	1330	1.3899999856948853	0.25948113	No	
row_514	C19orf53	1338	1.3799999952316284	0.25657025	No	
row_515	FAM107A	1346	1.3700000047683716	0.25365934	No	
row_516	CENPB	1348	1.3600000143051147	0.25453633	No	
row_517	ARF5	1352	1.3600000143051147	0.2541507	No	
row_518	PLP1	1355	1.350000023841858	0.25439635	No	
row_519	APOC1	1361	1.340000033378601	0.25274807	No	
row_520	APOD	1365	1.3200000524520874	0.25236243	No	
row_521	STOM	1367	1.309999942779541	0.25323942	No	
row_522	HSPB8	1369	1.309999942779541	0.25411642	No	
row_523	DBI	1374	1.2999999523162842	0.25309944	No	
row_524	NPC2	1391	1.2599999904632568	0.24450673	No	
row_525	CD24	1396	1.2400000095367432	0.24348977	No	
row_526	IFI6	1409	1.2100000381469727	0.23742232	No	
row_527	RRAGA	1418	1.2000000476837158	0.2338801	No	
row_528	NNAT	1421	1.190000057220459	0.23412578	No	
row_529	ANP32B	1422	1.190000057220459	0.23563407	No	
row_530	TSPAN7	1429	1.1699999570846558	0.2333545	No	
row_531	PTMS	1434	1.159999966621399	0.23233753	No	
row_532	GPX3	1439	1.159999966621399	0.23132057	No	
row_533	PCDHGC3	1442	1.159999966621399	0.23156624	No	
row_534	CD99	1444	1.159999966621399	0.23244323	No	
row_535	MARCKSL1	1447	1.149999976158142	0.23268889	No	
row_536	FXYD6	1448	1.149999976158142	0.23419718	No	
row_537	CLIC4	1450	1.149999976158142	0.23507418	No	
row_538	PMP22	1461	1.1299999952316284	0.23026934	No	
row_539	SOX8	1468	1.1200000047683716	0.22798975	No	
row_540	CNP	1478	1.100000023841858	0.22381623	No	
row_541	MRFAP1	1483	1.0800000429153442	0.22279927	No	
row_542	CAPG	1484	1.0800000429153442	0.22430757	No	
row_543	TREM2	1485	1.0800000429153442	0.22581586	No	
row_544	ARC	1496	1.059999942779541	0.22101103	No	
row_545	PON2	1501	1.0499999523162842	0.21999407	No	
row_546	OLIG1	1507	1.0399999618530273	0.2183458	No	
row_547	JTB	1511	1.0299999713897705	0.21796016	No	
row_548	BST2	1516	1.0299999713897705	0.2169432	No	
row_549	IFITM3	1519	1.0199999809265137	0.21718886	No	
row_550	ATP6V0E1	1528	1.0	0.21364667	No	
row_551	TMSB10	1535	1.0	0.21136709	No	
row_552	CDK2AP1	1540	0.9900000095367432	0.21035013	No	
row_553	SRPX	1541	0.9900000095367432	0.21185842	No	
row_554	LANCL2	1553	0.9700000286102295	0.20642227	No	
row_555	ATP6V0E2	1562	0.949999988079071	0.20288005	No	
row_556	DKK3	1569	0.9399999976158142	0.20060048	No	
row_557	MEST	1572	0.9399999976158142	0.20084615	No	
row_558	PDPN	1573	0.9399999976158142	0.20235445	No	
row_559	GPM6B	1576	0.9399999976158142	0.2026001	No	
row_560	SUMF2	1579	0.9300000071525574	0.20284578	No	
row_561	RCAN1	1580	0.9300000071525574	0.20435408	No	
row_562	AHCYL1	1582	0.9300000071525574	0.20523106	No	
row_563	ARL6IP5	1583	0.9300000071525574	0.20673935	No	
row_564	SH3BGRL3	1588	0.9200000166893005	0.20572239	No	
row_565	CTDSP2	1592	0.9100000262260437	0.20533675	No	
row_566	ZFP36L2	1594	0.9100000262260437	0.20621374	No	
row_567	IFITM2	1599	0.9100000262260437	0.20519678	No	
row_568	PLTP	1609	0.8899999856948853	0.20102325	No	
row_569	NRGN	1610	0.8899999856948853	0.20253155	No	
row_570	TMBIM6	1615	0.8899999856948853	0.2015146	No	
row_571	PIGT	1616	0.8799999952316284	0.2030229	No	
row_572	STMN3	1620	0.8799999952316284	0.20263726	No	
row_573	AIF1	1623	0.8700000047683716	0.20288292	No	
row_574	OLFM2	1624	0.8700000047683716	0.20439121	No	
row_575	SLC1A3	1632	0.8700000047683716	0.20148031	No	
row_576	RHOC	1637	0.8600000143051147	0.20046335	No	
row_577	TPPP3	1638	0.8600000143051147	0.20197165	No	
row_578	RTN3	1641	0.8600000143051147	0.20221733	No	
row_579	MEA1	1648	0.8500000238418579	0.19993775	No	
row_580	SH3BGRL	1652	0.8500000238418579	0.1995521	No	
row_581	PHPT1	1662	0.8399999737739563	0.19537857	No	
row_582	SNX3	1663	0.8399999737739563	0.19688687	No	
row_583	RAMP1	1678	0.8100000023841858	0.18955678	No	
row_584	PEA15	1686	0.800000011920929	0.18664588	No	
row_585	NPTX2	1694	0.800000011920929	0.18373498	No	
row_586	FABP7	1695	0.800000011920929	0.18524328	No	
row_587	MRPL51	1701	0.7900000214576721	0.18359502	No	
row_588	METTL1	1702	0.7900000214576721	0.18510331	No	
row_589	FADS2	1703	0.7799999713897705	0.18661161	No	
row_590	C12orf57	1705	0.7799999713897705	0.18748859	No	
row_591	MT1X	1711	0.7699999809265137	0.18584032	No	
row_592	CCNI	1713	0.7699999809265137	0.1867173	No	
row_593	OST4	1719	0.7699999809265137	0.18506904	No	
row_594	HLA-DPB1	1734	0.7599999904632568	0.17773895	No	
row_595	NNMT	1737	0.75	0.17798461	No	
row_596	SERINC1	1748	0.7400000095367432	0.17317978	No	
row_597	HES6	1758	0.7400000095367432	0.16900626	No	
row_598	PMP2	1760	0.7300000190734863	0.16988324	No	
row_599	S100A16	1766	0.7300000190734863	0.16823497	No	
row_600	ARL6IP1	1783	0.7099999785423279	0.15964225	No	
row_601	PTTG1IP	1789	0.699999988079071	0.15799399	No	
row_602	VAT1	1790	0.699999988079071	0.15950228	No	
row_603	PBXIP1	1793	0.6899999976158142	0.15974794	No	
row_604	NMB	1796	0.6899999976158142	0.15999362	No	
row_605	TSPAN31	1798	0.6899999976158142	0.1608706	No	
row_606	TRAPPC1	1806	0.6700000166893005	0.1579597	No	
row_607	HLA-DPA1	1810	0.6700000166893005	0.15757406	No	
row_608	CDC42EP4	1813	0.6700000166893005	0.15781973	No	
row_609	MT1E	1819	0.6600000262260437	0.15617146	No	
row_610	RAB31	1820	0.6600000262260437	0.15767975	No	
row_611	RHBDD2	1838	0.6299999952316284	0.14845572	No	
row_612	GPM6A	1843	0.6200000047683716	0.14743876	No	
row_613	VGF	1846	0.6100000143051147	0.14768444	No	
row_614	HMGN2	1852	0.6100000143051147	0.14603618	No	
row_615	BEX1	1856	0.6000000238418579	0.14565052	No	
row_616	TNFRSF12A	1858	0.6000000238418579	0.14652751	No	
row_617	LAPTM4B	1861	0.5899999737739563	0.14677317	No	
row_618	KLHDC3	1865	0.5899999737739563	0.14638753	No	
row_619	DPM3	1884	0.5600000023841858	0.13653219	No	
row_620	LAPTM4A	1890	0.5600000023841858	0.13488393	No	
row_621	CHI3L2	1897	0.550000011920929	0.13260435	No	
row_622	CNN3	1908	0.5400000214576721	0.12779951	No	
row_623	CHI3L1	1909	0.5400000214576721	0.1293078	No	
row_624	BRK1	1917	0.5299999713897705	0.12639691	No	
row_625	VOPP1	1930	0.5199999809265137	0.12032944	No	
row_626	CTSZ	1953	0.49000000953674316	0.10794885	No	
row_627	DCLK2	1958	0.47999998927116394	0.106931895	No	
row_628	PCSK1N	1970	0.4699999988079071	0.10149574	No	
row_629	HIGD1A	1972	0.46000000834465027	0.10237273	No	
row_630	SPOCK2	1974	0.46000000834465027	0.10324971	No	
row_631	FABP5	1975	0.46000000834465027	0.104758	No	
row_632	TRIB2	1989	0.44999998807907104	0.09805923	No	
row_633	ITM2C	2000	0.4399999976158142	0.093254395	No	
row_634	GRINA	2041	0.4000000059604645	0.06951016	No	
row_635	TMEM176B	2042	0.4000000059604645	0.07101846	No	
row_636	C1orf43	2044	0.4000000059604645	0.07189544	No	
row_637	SMOC1	2046	0.38999998569488525	0.07277243	No	
row_638	HIGD2A	2048	0.38999998569488525	0.07364941	No	
row_639	MTCH1	2059	0.3799999952316284	0.06884457	No	
row_640	SNN	2070	0.3700000047683716	0.06403974	No	
row_641	SCD5	2074	0.36000001430511475	0.063654095	No	
row_642	METTL7B	2081	0.3499999940395355	0.061374508	No	
row_643	VAMP5	2082	0.3499999940395355	0.0628828	No	
row_644	CCDC167	2083	0.3499999940395355	0.0643911	No	
row_645	APLNR	2095	0.3400000035762787	0.05895495	No	
row_646	TTYH3	2135	0.30000001192092896	0.035842035	No	
row_647	PPDPF	2149	0.2800000011920929	0.02914326	No	
row_648	METTL7A	2150	0.2800000011920929	0.030651556	No	
row_649	METRN	2151	0.2800000011920929	0.03215985	No	
row_650	WLS	2152	0.2800000011920929	0.033668146	No	
row_651	TMX2	2159	0.27000001072883606	0.031388566	No	
row_652	CUTA	2161	0.27000001072883606	0.032265548	No	
row_653	SCARA3	2163	0.27000001072883606	0.03314253	No	
row_654	TSPAN3	2167	0.25999999046325684	0.032756887	No	
row_655	BEX4	2168	0.25999999046325684	0.034265183	No	
row_656	ITM2A	2172	0.25999999046325684	0.033879537	No	
row_657	NENF	2173	0.25999999046325684	0.035387833	No	
row_658	CADM4	2176	0.25	0.035633504	No	
row_659	CTXN1	2179	0.25	0.035879172	No	
row_660	TTYH1	2182	0.25	0.03612484	No	
row_661	CLIP3	2183	0.25	0.037633136	No	
row_662	BAALC	2187	0.25	0.037247494	No	
